class,hash,time,token,type,amount,from,to,px
PERP,0xeff7f8943bdefd2cf171042f40fa6702035a0079d6d21bff93c0a3e6fad2d717,1762836745213,HYPE-USD,Close Long,-1029.71,0xe7ec7fbf4f195fc8e57d814e15c3a2857cb632a3,0xffffffffffffffffffffffffffffffffffffffff,40.8
PERP,0x9030356aee26085d91a9042f40fa6602028c00508929272f33f8e0bdad29e248,1762836745068,HYPE-USD,Close Long,-56.11,0xe7ec7fbf4f195fc8e57d814e15c3a2857cb632a3,0xffffffffffffffffffffffffffffffffffffffff,40.8
PERP,0x61e3309764b6a8f5635c042f40fa6302062c007cffb9c7c705abdbea23ba82e0,1762836744843,HYPE-USD,Close Long,-0.25,0xe7ec7fbf4f195fc8e57d814e15c3a2857cb632a3,0xffffffffffffffffffffffffffffffffffffffff,40.8
PERP,0xb8ac63c4006dcff3ba26042f40fa6202026400a99b60eec55c750f16bf61a9de,1762836744665,HYPE-USD,Close Long,-8.5,0xe7ec7fbf4f195fc8e57d814e15c3a2857cb632a3,0xffffffffffffffffffffffffffffffffffffffff,40.8
PERP,0x1263c8340d9f359f13dd042f40fa5b0208120019a8925471b62c7386cc930f89,1762836744015,HYPE-USD,Close Long,-64.21,0xe7ec7fbf4f195fc8e57d814e15c3a2857cb632a3,0xffffffffffffffffffffffffffffffffffffffff,40.8
PERP,0x1d9be2070eb96b201f15042f40fa5b0207f400eca9bc89f2c1648d59cdbd450a,1762836744015,HYPE-USD,Close Long,-14.3,0xe7ec7fbf4f195fc8e57d814e15c3a2857cb632a3,0xffffffffffffffffffffffffffffffffffffffff,40.8
PERP,0xb911db85d2968c27ba8b042f40fa5a0202a7006b6d99aaf95cda86d8919a6612,1762836743860,HYPE-USD,Close Long,-42.8,0xe7ec7fbf4f195fc8e57d814e15c3a2857cb632a3,0xffffffffffffffffffffffffffffffffffffffff,40.8
PERP,0xfc96db571fe9fc8cfe10042f40fa49020359003cbaed1b5fa05f86a9deedd677,1762836742536,HYPE-USD,Close Long,-0.26,0xe7ec7fbf4f195fc8e57d814e15c3a2857cb632a3,0xffffffffffffffffffffffffffffffffffffffff,40.8
PERP,0x106d9fc08078306711e7042f40fa4402022300a61b7b4f39b4364b133f7c0a51,1762836742189,HYPE-USD,Close Long,-0.52,0xe7ec7fbf4f195fc8e57d814e15c3a2857cb632a3,0xffffffffffffffffffffffffffffffffffffffff,40.8
PERP,0x2cc4273c9f4f27bc2e3d042f40fa3f02027100223a42468ed08cd28f5e4301a6,1762836741829,HYPE-USD,Close Long,-4.9,0xe7ec7fbf4f195fc8e57d814e15c3a2857cb632a3,0xffffffffffffffffffffffffffffffffffffffff,40.8
PERP,0x556f49e347eda41c56e9042f40fa3902062900c8e2e0c2eef937f53606e17e06,1762836741386,HYPE-USD,Close Long,-13,0xe7ec7fbf4f195fc8e57d814e15c3a2857cb632a3,0xffffffffffffffffffffffffffffffffffffffff,40.8
PERP,0xbbe29c4107743ec3bd5c042f40fa340210630026a2775d955fab4793c67818ae,1762836740832,HYPE-USD,Close Long,-4.9,0xe7ec7fbf4f195fc8e57d814e15c3a2857cb632a3,0xffffffffffffffffffffffffffffffffffffffff,40.8
PERP,0xff7a70624c683be200f4042f40fa310203d90047e76b5ab5a3431bb50b6c15cd,1762836740433,HYPE-USD,Close Long,-2.42,0xe7ec7fbf4f195fc8e57d814e15c3a2857cb632a3,0xffffffffffffffffffffffffffffffffffffffff,40.8
PERP,0x37e9f3e6e686991f3963042f40fa310203cb00cc8189b7f1dbb29f39a58a7309,1762836740433,HYPE-USD,Close Long,-46.64,0xe7ec7fbf4f195fc8e57d814e15c3a2857cb632a3,0xffffffffffffffffffffffffffffffffffffffff,40.8
PERP,0xd88e8eb503487860da08042f40fa24020a78009a9e4b97327c573a07c24c524b,1762836739354,HYPE-USD,Close Long,-141.13,0xe7ec7fbf4f195fc8e57d814e15c3a2857cb632a3,0xffffffffffffffffffffffffffffffffffffffff,40.8
PERP,0xb2d1e0e56b0b1efbb44b042f40fa24020a5400cb060e3dcd569a8c382a0ef8e6,1762836739354,HYPE-USD,Close Long,-5.98,0xe7ec7fbf4f195fc8e57d814e15c3a2857cb632a3,0xffffffffffffffffffffffffffffffffffffffff,40.8
PERP,0xa01eeabe163aba82a198042f40f9f402056f00a3b13dd95443e79610d53e946d,1762836736161,HYPE-USD,Close Long,-4.9,0xe7ec7fbf4f195fc8e57d814e15c3a2857cb632a3,0xffffffffffffffffffffffffffffffffffffffff,40.8
PERP,0x2656d113d55726ba27d0042f40f9e60204f700f9705a458cca1f7c66945b00a4,1762836735189,HYPE-USD,Close Long,-59.1,0xe7ec7fbf4f195fc8e57d814e15c3a2857cb632a3,0xffffffffffffffffffffffffffffffffffffffff,40.8
PERP,0xc0afe3dda234a1c2c229042f40f9e60204f500c33d37c09464788f3061387bad,1762836735189,HYPE-USD,Close Long,-49.8,0xe7ec7fbf4f195fc8e57d814e15c3a2857cb632a3,0xffffffffffffffffffffffffffffffffffffffff,40.8
PERP,0x8ab8eb46e2c0daec8c32042f40f9e5020aab002c7dc3f9be2e819699a1c4b4d7,1762836735126,HYPE-USD,Close Long,-4.9,0xe7ec7fbf4f195fc8e57d814e15c3a2857cb632a3,0xffffffffffffffffffffffffffffffffffffffff,40.8
PERP,0xdf60308dc9f666c6e0d9042f40f9e5020a96007364f985988328dbe088fa40b1,1762836735126,HYPE-USD,Close Long,-185.47,0xe7ec7fbf4f195fc8e57d814e15c3a2857cb632a3,0xffffffffffffffffffffffffffffffffffffffff,40.8
PERP,0x7034574a4badb70871ae042f40f9e5020a69002fe6a0d5da13fd029d0aa190f3,1762836735126,HYPE-USD,Close Long,-4.9,0xe7ec7fbf4f195fc8e57d814e15c3a2857cb632a3,0xffffffffffffffffffffffffffffffffffffffff,40.8
PERP,0xbd60e0af321c748cbeda042f40f9e5020a680094cd1f935e61298c01f1104e77,1762836735126,HYPE-USD,Close Long,-220.51,0xe7ec7fbf4f195fc8e57d814e15c3a2857cb632a3,0xffffffffffffffffffffffffffffffffffffffff,40.8
PERP,0x66dea31e35b525596858042f40f9e302083c0003d0b8442b0aa74e70f4b8ff44,1762836734978,HYPE-USD,Close Long,-98.59,0xe7ec7fbf4f195fc8e57d814e15c3a2857cb632a3,0xffffffffffffffffffffffffffffffffffffffff,40.8
PERP,0x4e643f4ce9015de64fdd042f40f9e3020839003284047cb8f22cea9fa80537d0,1762836734978,HYPE-USD,Close Long,-27.32,0xe7ec7fbf4f195fc8e57d814e15c3a2857cb632a3,0xffffffffffffffffffffffffffffffffffffffff,40.8
PERP,0x54438b239de6603555bd042f40f9e202047c000938e97f07f80c36765cea3a1f,1762836734890,HYPE-USD,Close Long,-279.22,0xe7ec7fbf4f195fc8e57d814e15c3a2857cb632a3,0xffffffffffffffffffffffffffffffffffffffff,40.8
PERP,0xee9c9ded6ac3db3df016042f40f9e202047a00d305c6fa0f9265494029c7b528,1762836734890,HYPE-USD,Close Long,-72.58,0xe7ec7fbf4f195fc8e57d814e15c3a2857cb632a3,0xffffffffffffffffffffffffffffffffffffffff,40.8
PERP,0x88f5b0b737a156468a6f042f40f9e2020478009cd2a475182cbe5c09f6a53031,1762836734890,HYPE-USD,Close Long,-193.29,0xe7ec7fbf4f195fc8e57d814e15c3a2857cb632a3,0xffffffffffffffffffffffffffffffffffffffff,40.8
PERP,0xd6223a1c1e1013cad79b042f40f9e20204770001b913329c79eae56edd13edb5,1762836734890,HYPE-USD,Close Long,-54.61,0xe7ec7fbf4f195fc8e57d814e15c3a2857cb632a3,0xffffffffffffffffffffffffffffffffffffffff,40.8
PERP,0xbda7d64ad16c4c57bf21042f40f9e202047400306c6f6b296170819d90602642,1762836734890,HYPE-USD,Close Long,-172.3,0xe7ec7fbf4f195fc8e57d814e15c3a2857cb632a3,0xffffffffffffffffffffffffffffffffffffffff,40.8
PERP,0x5800e9149e49c760597a042f40f9e202047200fa394ce632fbc994675d4da14a,1762836734890,HYPE-USD,Close Long,-157.4,0xe7ec7fbf4f195fc8e57d814e15c3a2857cb632a3,0xffffffffffffffffffffffffffffffffffffffff,40.8
PERP,0x0e91bda0b83e7107100b042f40f9e2020469008653318fd9b25a68f377324af1,1762836734890,HYPE-USD,Close Long,-70.78,0xe7ec7fbf4f195fc8e57d814e15c3a2857cb632a3,0xffffffffffffffffffffffffffffffffffffffff,40.8
PERP,0xdd9cf5fe1ed6e220df16042f40f9e202046300e3b9da00f28165a150dddabc0b,1762836734890,HYPE-USD,Close Long,-229.05,0xe7ec7fbf4f195fc8e57d814e15c3a2857cb632a3,0xffffffffffffffffffffffffffffffffffffffff,40.8
PERP,0xad6d69b9daca6cbfaee7042f40f9e1020d3f009f75cd8b915136150c99ce46aa,1762836734786,HYPE-USD,Close Long,-97.24,0xe7ec7fbf4f195fc8e57d814e15c3a2857cb632a3,0xffffffffffffffffffffffffffffffffffffffff,40.8
PERP,0x5c2c7ffe5f7cf6595da6042f40f9e1020cc200e3fa70152bfff52b511e70d043,1762836734786,HYPE-USD,Close Long,-100.83,0xe7ec7fbf4f195fc8e57d814e15c3a2857cb632a3,0xffffffffffffffffffffffffffffffffffffffff,40.8
PERP,0x3a2d301fc793041f3ba6042f40f9e1020c940005629622f1ddf5db728696de09,1762836734786,HYPE-USD,Close Long,-103.46,0xe7ec7fbf4f195fc8e57d814e15c3a2857cb632a3,0xffffffffffffffffffffffffffffffffffffffff,40.8
PERP,0xd48642e994707f27d5ff042f40f9e1020c9200cf2f739df9784eee3c53745912,1762836734786,HYPE-USD,Close Long,-66.25,0xe7ec7fbf4f195fc8e57d814e15c3a2857cb632a3,0xffffffffffffffffffffffffffffffffffffffff,40.8
PERP,0xc7b2dad516efefc6c92c042f40f9e002061600bab1e30e986b7b8627d5e3c9b1,1762836734685,HYPE-USD,Close Long,-59.42,0xe7ec7fbf4f195fc8e57d814e15c3a2857cb632a3,0xffffffffffffffffffffffffffffffffffffffff,40.8
PERP,0x311725fc4a65dbe93290042f40f9e002060e00e1e568fabbd4dfd14f0969b5d3,1762836734685,HYPE-USD,Close Long,-48.46,0xe7ec7fbf4f195fc8e57d814e15c3a2857cb632a3,0xffffffffffffffffffffffffffffffffffffffff,40.8
PERP,0x189cc22afdb214761a16042f40f9e002060b001098b53348bc656d7dbcb5ee60,1762836734685,HYPE-USD,Close Long,-178.19,0xe7ec7fbf4f195fc8e57d814e15c3a2857cb632a3,0xffffffffffffffffffffffffffffffffffffffff,40.8
PERP,0x00225e59b10e4d03019c042f40f9e0020608003f4c016bd5a3eb09ac700226ed,1762836734685,HYPE-USD,Close Long,-36.69,0xe7ec7fbf4f195fc8e57d814e15c3a2857cb632a3,0xffffffffffffffffffffffffffffffffffffffff,40.8
PERP,0x510c45af97d071b25286042f40f9e00205fd009532d39084f4d4f10256d44b9c,1762836734685,HYPE-USD,Close Long,-124.38,0xe7ec7fbf4f195fc8e57d814e15c3a2857cb632a3,0xffffffffffffffffffffffffffffffffffffffff,40.8
PERP,0x9e38cf147e4f2f369fb2042f40f9e00205fc00fa19424e0842017a673d430921,1762836734685,HYPE-USD,Close Long,-116.73,0xe7ec7fbf4f195fc8e57d814e15c3a2857cb632a3,0xffffffffffffffffffffffffffffffffffffffff,40.8
PERP,0x3891e1de4b2caa3f3a0b042f40f9e00205fa00c3e62fc911dc5a8d310a208429,1762836734685,HYPE-USD,Close Long,-99.42,0xe7ec7fbf4f195fc8e57d814e15c3a2857cb632a3,0xffffffffffffffffffffffffffffffffffffffff,40.8
PERP,0x279239eeff3fb122290b042f40f9e00205e300d49a32cff4cb5ae541be338b0c,1762836734685,HYPE-USD,Close Long,-108.03,0xe7ec7fbf4f195fc8e57d814e15c3a2857cb632a3,0xffffffffffffffffffffffffffffffffffffffff,40.8
PERP,0xa970e8e77f6964b7aaea042f40f9e00205de00cd1a6c83894d39943a3e6d3ea2,1762836734685,HYPE-USD,Close Long,-94.14,0xe7ec7fbf4f195fc8e57d814e15c3a2857cb632a3,0xffffffffffffffffffffffffffffffffffffffff,40.8
PERP,0xde230e7b19245ac8df9c042f40f9e00205da0060b427799a81ebb9cdd82834b3,1762836734685,HYPE-USD,Close Long,-70.99,0xe7ec7fbf4f195fc8e57d814e15c3a2857cb632a3,0xffffffffffffffffffffffffffffffffffffffff,40.8
PERP,0x787c2144e601d5d179f5042f40f9e00205d8002a8104f4a31c44cc97a505afbc,1762836734685,HYPE-USD,Close Long,-41.41,0xe7ec7fbf4f195fc8e57d814e15c3a2857cb632a3,0xffffffffffffffffffffffffffffffffffffffff,40.8
PERP,0xc5a8aaa9cc709355c722042f40f9e00205d7008f6773b227697155fc8b746d40,1762836734685,HYPE-USD,Close Long,-108.28,0xe7ec7fbf4f195fc8e57d814e15c3a2857cb632a3,0xffffffffffffffffffffffffffffffffffffffff,40.8
PERP,0xe1e06c6c1987c1f3e35a042f40f9e00205d00051b48ae0c585a917bed88b9bde,1762836734685,HYPE-USD,Close Long,-96.93,0xe7ec7fbf4f195fc8e57d814e15c3a2857cb632a3,0xffffffffffffffffffffffffffffffffffffffff,40.8
PERP,0x63bf1b6499b175896538042f40f9e00205cb004a34b4945b0787c6b758b54f74,1762836734685,HYPE-USD,Close Long,-343.14,0xe7ec7fbf4f195fc8e57d814e15c3a2857cb632a3,0xffffffffffffffffffffffffffffffffffffffff,40.8
PERP,0x4b44b7934d0dae164cbe042f40f9e00205c80078e800cce8ef0d62e60c018800,1762836734685,HYPE-USD,Close Long,-159.04,0xe7ec7fbf4f195fc8e57d814e15c3a2857cb632a3,0xffffffffffffffffffffffffffffffffffffffff,40.8
PERP,0x149fba31649343d21619042f40f9df020a6e0016ff9662a4b868658423971dbc,1762836734585,HYPE-USD,Close Long,-138.26,0xe7ec7fbf4f195fc8e57d814e15c3a2857cb632a3,0xffffffffffffffffffffffffffffffffffffffff,40.8
PERP,0x3494d9e4b20dd99b360e042f40f9df020a5d00ca4d00f86dd85d85377101b385,1762836734585,HYPE-USD,Close Long,-25.36,0xe7ec7fbf4f195fc8e57d814e15c3a2857cb632a3,0xffffffffffffffffffffffffffffffffffffffff,40.8
PERP,0x385237d5b26140c639cb042f40f9df020a5300bb4d645f98dc1ae32871651ab0,1762836734585,HYPE-USD,Close Long,-2.48,0xe7ec7fbf4f195fc8e57d814e15c3a2857cb632a3,0xffffffffffffffffffffffffffffffffffffffff,40.8
PERP,0x7e72c57896a6c05e7fec042f40f9de0206fc005e31a9df30223b70cb55aa9a49,1762836734485,HYPE-USD,Close Long,-48.45,0xe7ec7fbf4f195fc8e57d814e15c3a2857cb632a3,0xffffffffffffffffffffffffffffffffffffffff,40.8
PERP,0xc76ebe6cffd34ebec8e8042f40f9de0206fa01019ad66d906b3769bfbed728a9,1762836734485,HYPE-USD,Close Long,-65.19,0xe7ec7fbf4f195fc8e57d814e15c3a2857cb632a3,0xffffffffffffffffffffffffffffffffffffffff,40.8
PERP,0x18cbd84263843b671a45042f40f9de0206fa0027fe875a39bc94839522881551,1762836734485,HYPE-USD,Close Long,-64.03,0xe7ec7fbf4f195fc8e57d814e15c3a2857cb632a3,0xffffffffffffffffffffffffffffffffffffffff,40.8
PERP,0x9e67e52be41156279fe1042f40f9de0206eb00117f1474f94230907ea3153012,1762836734485,HYPE-USD,Close Long,-184.69,0xe7ec7fbf4f195fc8e57d814e15c3a2857cb632a3,0xffffffffffffffffffffffffffffffffffffffff,40.8
PERP,0x85ed815a976d8eb48767042f40f9de0206e800403260ad8629b62cad5661689f,1762836734485,HYPE-USD,Close Long,-178.01,0xe7ec7fbf4f195fc8e57d814e15c3a2857cb632a3,0xffffffffffffffffffffffffffffffffffffffff,40.8
PERP,0x6d731d894ab9c7416eec042f40f9de0206e5006ee5bce613113bc8dc09bda12c,1762836734485,HYPE-USD,Close Long,-660.81,0xe7ec7fbf4f195fc8e57d814e15c3a2857cb632a3,0xffffffffffffffffffffffffffffffffffffffff,40.8
PERP,0x39ac88347d75060c3b26042f40f9d40208a3001a187824dedd7533873c78dff6,1762836733642,HYPE-USD,Close Long,-4.9,0xe7ec7fbf4f195fc8e57d814e15c3a2857cb632a3,0xffffffffffffffffffffffffffffffffffffffff,40.8
PERP,0xa219fdf3924f8338a393042f40f9cc020ca000d92d42a20a45e2a94651435d23,1762836733062,HYPE-USD,Close Long,-15.4,0xe7ec7fbf4f195fc8e57d814e15c3a2857cb632a3,0xffffffffffffffffffffffffffffffffffffffff,40.8
PERP,0xb967900fc2339ce7bae1042f40f9ca02088100f55d36bbb95d303b62813776d2,1762836732891,HYPE-USD,Close Long,-62.61,0xe7ec7fbf4f195fc8e57d814e15c3a2857cb632a3,0xffffffffffffffffffffffffffffffffffffffff,40.8
PERP,0xdd9e4b2fb3fa1ec6df18042f40f9bd0208fe00154efd3d988166f68272fdf8b1,1762836731659,HYPE-USD,Close Long,-0.25,0xe7ec7fbf4f195fc8e57d814e15c3a2857cb632a3,0xffffffffffffffffffffffffffffffffffffffff,40.8
PERP,0xf8282f4ba85d5c9df9a1042f40f97e0201af003143507b709bf0da9e67513688,1762836726874,HYPE-USD,Close Long,-4,0xe7ec7fbf4f195fc8e57d814e15c3a2857cb632a3,0xffffffffffffffffffffffffffffffffffffffff,40.8
PERP,0x5b856417c7b08dd25cff042f40f97d0202da00fd62b3aca4ff4e0f6a86b467bc,1762836726817,HYPE-USD,Close Long,-4.9,0xe7ec7fbf4f195fc8e57d814e15c3a2857cb632a3,0xffffffffffffffffffffffffffffffffffffffff,40.8
PERP,0x9bb65586630eace19d30042f40f97a0202a6006bfe01cbb33f7f00d9220286cc,1762836726561,HYPE-USD,Close Long,-3.08,0xe7ec7fbf4f195fc8e57d814e15c3a2857cb632a3,0xffffffffffffffffffffffffffffffffffffffff,40.8
PERP,0x360f68502fec27ea3789042f40f97a0202a40035caef46bcd9d813a2eee001d4,1762836726561,HYPE-USD,Close Long,-2.45,0xe7ec7fbf4f195fc8e57d814e15c3a2857cb632a3,0xffffffffffffffffffffffffffffffffffffffff,40.8
PERP,0xd0cdf2dbcef25f26d247042f40f9720202e500c169f57df874969e2e8df63911,1762836725810,HYPE-USD,Close Long,-3.08,0xe7ec7fbf4f195fc8e57d814e15c3a2857cb632a3,0xffffffffffffffffffffffffffffffffffffffff,40.8
PERP,0x37d969fa9cda75503953042f40f9190202f000e037dd9422dba2154d5bde4f3a,1762836717519,HYPE-USD,Close Long,-0.25,0xe7ec7fbf4f195fc8e57d814e15c3a2857cb632a3,0xffffffffffffffffffffffffffffffffffffffff,40.8
PERP,0x5fbd10e42b768df96136042f40f9090205ba00c9c679accb0385bc36ea7a67e4,1762836715940,HYPE-USD,Close Long,-0.52,0xe7ec7fbf4f195fc8e57d814e15c3a2857cb632a3,0xffffffffffffffffffffffffffffffffffffffff,40.8
PERP,0x5b20bd0f45e568b25c9a042f40f9000202e600f4e0e88784fee9686204e9429c,1762836715018,HYPE-USD,Close Long,-13,0xe7ec7fbf4f195fc8e57d814e15c3a2857cb632a3,0xffffffffffffffffffffffffffffffffffffffff,40.8
PERP,0x3091162cbcd97075320a042f40f8fd02067c001257dc8f47d459c17f7bdd4a5f,1762836714737,HYPE-USD,Close Long,-5,0xe7ec7fbf4f195fc8e57d814e15c3a2857cb632a3,0xffffffffffffffffffffffffffffffffffffffff,40.8
PERP,0xb97f784168725af5baf9042f40f8e40203830027037579c75d482394277634e0,1762836712688,HYPE-USD,Close Long,-2.59,0xe7ec7fbf4f195fc8e57d814e15c3a2857cb632a3,0xffffffffffffffffffffffffffffffffffffffff,40.8
PERP,0xbc2ccd6bf805772fbda6042f40f8d20201be0051930896015ff578beb709511a,1762836711443,HYPE-USD,Close Long,-5.27,0xe7ec7fbf4f195fc8e57d814e15c3a2857cb632a3,0xffffffffffffffffffffffffffffffffffffffff,40.8
PERP,0x9cad75d810d5fbd49e27042f40f8cd0202ac00bdabd91aa64076212acfd9d5bf,1762836711137,HYPE-USD,Close Long,-1.69,0xe7ec7fbf4f195fc8e57d814e15c3a2857cb632a3,0xffffffffffffffffffffffffffffffffffffffff,40.8
PERP,0x27c11677af68127e293a042f40f8c9020691005d4a6b3150cb89c1ca6e6bec68,1762836710847,HYPE-USD,Close Long,-2.42,0xe7ec7fbf4f195fc8e57d814e15c3a2857cb632a3,0xffffffffffffffffffffffffffffffffffffffff,40.8
PERP,0x7a94af0787f049517c0e042f40f8c30202a000ed22f368231e5d5a5a46f4233c,1762836710392,HYPE-USD,Close Long,-72.28,0xe7ec7fbf4f195fc8e57d814e15c3a2857cb632a3,0xffffffffffffffffffffffffffffffffffffffff,40.8
PERP,0x0f7b1785a94a7a6a10f4042f40f8b80207f4006b444d993cb343c2d8684e5454,1762836709438,HYPE-USD,Close Long,-30.5,0xe7ec7fbf4f195fc8e57d814e15c3a2857cb632a3,0xffffffffffffffffffffffffffffffffffffffff,40.8
PERP,0x418ca4136a363d284306042f40f8b70205a000f905395bfae5554f66293a1712,1762836709384,HYPE-USD,Close Long,-152.01,0xe7ec7fbf4f195fc8e57d814e15c3a2857cb632a3,0xffffffffffffffffffffffffffffffffffffffff,40.8
PERP,0x18129852d1957c98198c042f40f8b702058600386c989b6abbdb43a590995682,1762836709384,HYPE-USD,Close Long,-207.02,0xe7ec7fbf4f195fc8e57d814e15c3a2857cb632a3,0xffffffffffffffffffffffffffffffffffffffff,40.8
PERP,0xb26bab1c9e72f7a0b3e5042f40f8b70205840002397616725634566f5d76d18b,1762836709384,HYPE-USD,Close Long,-122.13,0xe7ec7fbf4f195fc8e57d814e15c3a2857cb632a3,0xffffffffffffffffffffffffffffffffffffffff,40.8
PERP,0xe9969f31b1cf6865eb10042f40f8b602054600174cc287378d5f4a8470c34250,1762836709297,HYPE-USD,Close Long,-57.1,0xe7ec7fbf4f195fc8e57d814e15c3a2857cb632a3,0xffffffffffffffffffffffffffffffffffffffff,40.8
PERP,0xd3aca5d27943e832d526042f40f8b402040800b814470704777551253847c21d,1762836709108,HYPE-USD,Close Long,-35.8,0xe7ec7fbf4f195fc8e57d814e15c3a2857cb632a3,0xffffffffffffffffffffffffffffffffffffffff,40.8
PERP,0x085ecb66130ede4409d8042f40f8b4020404004bae01fd16ac2776b8d202b82e,1762836709108,HYPE-USD,Close Long,-30.37,0xe7ec7fbf4f195fc8e57d814e15c3a2857cb632a3,0xffffffffffffffffffffffffffffffffffffffff,40.8
PERP,0x947795003e8e5c3995f1042f40f8b002069000e5d9817b0b38404052fd823624,1762836708850,HYPE-USD,Close Long,-6,0xe7ec7fbf4f195fc8e57d814e15c3a2857cb632a3,0xffffffffffffffffffffffffffffffffffffffff,40.8
PERP,0xbef51083dd23027fc06e042f40f8a502018100697826215162bdbbd69c26dc6a,1762836707976,HYPE-USD,Close Long,-111.87,0xe7ec7fbf4f195fc8e57d814e15c3a2857cb632a3,0xffffffffffffffffffffffffffffffffffffffff,40.8
PERP,0x26b4a34198624e65282e042f40f89d02017d002733656d37ca7d4e945766284f,1762836707460,HYPE-USD,Close Long,-0.37,0xe7ec7fbf4f195fc8e57d814e15c3a2857cb632a3,0xffffffffffffffffffffffffffffffffffffffff,40.8
PERP,0xb8a34e8a7cf6884cba1d042f40f8910206ea007017f9a71e5c6bf9dd3bfa6237,1762836706509,HYPE-USD,Close Long,-2.2,0xe7ec7fbf4f195fc8e57d814e15c3a2857cb632a3,0xffffffffffffffffffffffffffffffffffffffff,40.8
PERP,0x4a7ac34035364c1d4bf4042f40f8860204850025d0396aefee436e92f43a2607,1762836705702,HYPE-USD,Close Long,-1.83,0xe7ec7fbf4f195fc8e57d814e15c3a2857cb632a3,0xffffffffffffffffffffffffffffffffffffffff,40.8
PERP,0xd693d06dff9cae60d80d042f40f88202012f00539a9fcd327a5c7bc0be90884b,1762836705396,HYPE-USD,Close Long,-73.24,0xe7ec7fbf4f195fc8e57d814e15c3a2857cb632a3,0xffffffffffffffffffffffffffffffffffffffff,40.8
PERP,0x23c059d2e60b6be5253a042f40f88202012e00b8810e8ab7c7890525a50f45cf,1762836705396,HYPE-USD,Close Long,-157.54,0xe7ec7fbf4f195fc8e57d814e15c3a2857cb632a3,0xffffffffffffffffffffffffffffffffffffffff,40.8
PERP,0xb78a1f2faf3cdb4cb903042f40f8780205eb00154a3ffa1e5b52ca826e30b537,1762836704708,HYPE-USD,Close Long,-0.25,0xe7ec7fbf4f195fc8e57d814e15c3a2857cb632a3,0xffffffffffffffffffffffffffffffffffffffff,40.8
PERP,0x5ab1147110cbedc65c2a042f40f8710202cf0056abcf0c98fe79bfc3cfcfc7b0,1762836704236,HYPE-USD,Close Long,-0.35,0xe7ec7fbf4f195fc8e57d814e15c3a2857cb632a3,0xffffffffffffffffffffffffffffffffffffffff,40.8
PERP,0x656a3f904eb1a6ca66e3042f40f86f0202900075e9b4c59c0932eae30db580b5,1762836704098,HYPE-USD,Close Long,-0.5,0xe7ec7fbf4f195fc8e57d814e15c3a2857cb632a3,0xffffffffffffffffffffffffffffffffffffffff,40.8
PERP,0xaed76e390efc973fb051042f40f8640204ab001ea9ffb61152a0198bcdf0712a,1762836703126,HYPE-USD,Close Long,-2.42,0xe7ec7fbf4f195fc8e57d814e15c3a2857cb632a3,0xffffffffffffffffffffffffffffffffffffffff,40.8
PERP,0xd5cfa6ada08ded33d749042f40f85e0202ca00933b810c05799852005f81c71e,1762836702524,HYPE-USD,Close Long,-0.25,0xe7ec7fbf4f195fc8e57d814e15c3a2857cb632a3,0xffffffffffffffffffffffffffffffffffffffff,40.8
PERP,0x5a2e4df0d16217a85ba8042f40f8590203e100d66c65367afdf6f9439065f192,1762836702028,HYPE-USD,Close Long,-0.52,0xe7ec7fbf4f195fc8e57d814e15c3a2857cb632a3,0xffffffffffffffffffffffffffffffffffffffff,40.8
PERP,0x1dc92fcf7424ca411f42042f40f8540203c600b50f27e913c191db223328a42b,1762836701627,HYPE-USD,Close Long,-0.25,0xe7ec7fbf4f195fc8e57d814e15c3a2857cb632a3,0xffffffffffffffffffffffffffffffffffffffff,40.8
PERP,0x5dcae95cda3550385f44042f40f853020594004275386f0a019394af99392a23,1762836701511,HYPE-USD,Close Long,-49.89,0xe7ec7fbf4f195fc8e57d814e15c3a2857cb632a3,0xffffffffffffffffffffffffffffffffffffffff,40.8
PERP,0x6cc06120dbb2ece46e3a042f40f85302056c000676b60bb610890c739ab6c6cf,1762836701511,HYPE-USD,Close Long,-57.8,0xe7ec7fbf4f195fc8e57d814e15c3a2857cb632a3,0xffffffffffffffffffffffffffffffffffffffff,40.8
PERP,0x531909d0a2d405865492042f40f85102043800b63dd72458f6e1b52361d7df70,1762836701315,HYPE-USD,Close Long,-9.94,0xe7ec7fbf4f195fc8e57d814e15c3a2857cb632a3,0xffffffffffffffffffffffffffffffffffffffff,40.8
PERP,0xb68dda8d5cde0346b807042f40f84f0204620072f7d122185a5685e01bd1dd31,1762836701109,HYPE-USD,Close Long,-4.9,0xe7ec7fbf4f195fc8e57d814e15c3a2857cb632a3,0xffffffffffffffffffffffffffffffffffffffff,40.8
PERP,0x80ee49b9a037e49c8268042f40f84e0201cd009f3b3b036e24b6f50c5f3bbe87,1762836700991,HYPE-USD,Close Long,-13,0xe7ec7fbf4f195fc8e57d814e15c3a2857cb632a3,0xffffffffffffffffffffffffffffffffffffffff,40.8
PERP,0xea5294e0d3bdd0beebcc042f40f84e0201c500c66eb0ef908e1b403392b1aaa9,1762836700991,HYPE-USD,Close Long,-1.23,0xe7ec7fbf4f195fc8e57d814e15c3a2857cb632a3,0xffffffffffffffffffffffffffffffffffffffff,40.8
PERP,0x93008308b7c02fcf947a042f40f816020fc600ee52c34ea136c92e5b76c409ba,1762836696362,HYPE-USD,Close Long,-73.43,0xe7ec7fbf4f195fc8e57d814e15c3a2857cb632a3,0xffffffffffffffffffffffffffffffffffffffff,40.8
